"diff","lwr","upr","p adj","comparison","feature_id"
0.61953280907139,0.338023885437494,0.901041732705286,0.00125327988002955,"shPGC-WRN","PG(18:0/18:2(9Z,12Z))"
-3.98690579857867,-4.81994217976823,-3.15386941738911,1.5134340774825e-05,"WRN-WT","Termitomycesphin F"
-4.11650690947683,-4.94954329066639,-3.28347052828727,1.24392843219301e-05,"shPGC-WT","Termitomycesphin F"
3.54088190025683,2.54577769909362,4.53598610142003,8.64303972601954e-05,"WRN-WT","PC(14:0/22:4(7Z,10Z,13Z,16Z))"
2.07032347646641,1.07521927530321,3.06542767762962,0.00168926009635184,"shPGC-WT","PC(14:0/22:4(7Z,10Z,13Z,16Z))"
-1.47055842379041,-2.46566262495362,-0.475454222627209,0.00941234490359111,"shPGC-WRN","PC(14:0/22:4(7Z,10Z,13Z,16Z))"
-0.910472171910339,-1.53697177234343,-0.28397257147725,0.010183579756059,"WRN-WT","PS(18:0/18:2(9Z,12Z))"
0.974661992468531,0.104544140526095,1.84477984441097,0.0320041782146261,"WRN-WT","PE(20:0/18:1(12Z)-O(9S,10R))"
1.68350289731119,0.813385045368758,2.55362074925363,0.00246966690170847,"shPGC-WT","PE(20:0/18:1(12Z)-O(9S,10R))"
-0.960019195088306,-1.64493003694582,-0.275108353230797,0.0120484638592221,"WRN-WT","PS(18:0/18:1(9Z))"
-0.971009769871571,-1.65592061172908,-0.286098928014062,0.0114304431755861,"shPGC-WT","PS(18:0/18:1(9Z))"
-0.955594551743257,-1.87221166427353,-0.0389774392129832,0.0426194628579233,"WRN-WT","PE(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
-1.54009354569799,-2.45671065822827,-0.623476433167719,0.0050536177246765,"shPGC-WT","PE(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
-0.657238134759075,-1.15324933594619,-0.161226933571959,0.0155628715057208,"WRN-WT","PS(18:0/18:0)"
-0.625530451637364,-1.12154165282448,-0.129519250450247,0.0193782839981769,"shPGC-WT","PS(18:0/18:0)"
0.952084938351131,0.33733039373857,1.56683948296369,0.00752662199019949,"shPGC-WT","PG(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
1.99430366775875,1.34692785299933,2.64167948251818,0.000196383728151339,"WRN-WT","PG(16:0/22:4(7Z,10Z,13Z,16Z))"
1.86567885942842,1.21830304466899,2.51305467418784,0.000285731969085989,"shPGC-WT","PG(16:0/22:4(7Z,10Z,13Z,16Z))"
1.83642208153724,1.27014909867833,2.40269506439615,0.000146798889720801,"WRN-WT","PC(20:0/P-18:0)"
0.738943855965438,0.172670873106527,1.30521683882435,0.0166655558982922,"shPGC-WT","PC(20:0/P-18:0)"
-1.0974782255718,-1.66375120843071,-0.531205242712888,0.00244812197966648,"shPGC-WRN","PC(20:0/P-18:0)"
0.679852026942836,0.0362251438049791,1.32347891008069,0.0404894799144034,"shPGC-WT","PS(22:2(13Z,16Z)/15:0)"
-0.933003710936147,-1.59123169494369,-0.274775726928604,0.011440521162883,"WRN-WT","PS(15:0/22:0)"
-1.02911496278125,-1.68734294678879,-0.370886978773704,0.00719050416089717,"shPGC-WT","PS(15:0/22:0)"
-1.12751501323982,-1.54416996954576,-0.710860056933894,0.000405864611880635,"WRN-WT","PC(DiMe(9,3)/18:1(12Z)-O(9S,10R))"
-1.03563801392708,-1.45229297023301,-0.61898305762115,0.000648521985903372,"shPGC-WT","PC(DiMe(9,3)/18:1(12Z)-O(9S,10R))"
-1.48338908700843,-2.29117966413501,-0.67559850988184,0.00323064164080911,"shPGC-WT","PS(18:0/20:4(8Z,11Z,14Z,17Z))"
1.66076093562348,0.578066610765417,2.74345526048154,0.00788225294229095,"shPGC-WT","PE(22:0/18:1(12Z)-O(9S,10R))"
-0.955167513267889,-1.62598327854699,-0.284351747988791,0.0112022232384179,"WRN-WT","6-O-myristoyl-6'-O-oleoyltrehalose"
-3.39611456537015,-3.9323642356728,-2.8598648950675,2.72750090224427e-06,"WRN-WT","Bouillonamide A"
-3.48389385221447,-4.02014352251711,-2.94764418191182,2.37019647353343e-06,"shPGC-WT","Bouillonamide A"
