"Metabolite","Group Area: HILIC_Neg_WT1","Group Area: HILIC_Neg_WT2","Group Area: HILIC_Neg_WT3","Group Area: HILIC_Neg_WRN1","Group Area: HILIC_Neg_WRN2","Group Area: HILIC_Neg_WRN3","Group Area: HILIC_Neg_shPGC1B1","Group Area: HILIC_Neg_shPGC1B2","Group Area: HILIC_Neg_shPGC1B3"
"PE.16.0.18.2.9Z.12Z..",1.29750858429086,1.03350918864283,0.772000607261717,0.706140172100014,0.421422566387669,0.141107540167944,0.837498632207705,1.4404755795331,0.594677132156832
"PE.16.0.18.2.9Z.12Z...1",1.95159973795246,2.19280839747198,2.96556678107246,1.25500638413442,0.959660468236493,2.24810693625838,3.03079712662427,3.24550306819097,2.68022903337115
"NA..272",-3.8193741520541,-3.24298020069788,-2.44648255167088,-2.66191559207017,-3.26873319590304,-2.9944631801768,-3.58702102821807,-2.94795222144688,-3.05433110414178
"PE.16.0.18.1.11Z..",4.07789651562672,4.30933046798807,4.89749132611585,3.01130544824177,2.77679792383266,3.94689085477813,4.24393616112305,4.05410740506547,4.19513643270961
"PG.16.0.16.1.9Z..",-2.82680790114019,-2.76944717507037,-2.22268077573948,-2.57301642410711,-3.08055020534883,-3.03902037492784,-1.59192163398726,-1.67428371768512,-2.02110750996721
"NA..273",0.991046331898279,0.870601977333056,1.46738725909562,-0.478391626855124,-0.630816729362284,0.150271716167214,0.384505969096747,0.312367444220165,0.312327521014666
"PE.18.4.6Z.9Z.12Z.15Z..P.18.1.11Z..",-1.33353632453371,-1.41855225154471,-1.43672490585064,-1.51845116131571,-1.55317114879714,-1.62212946493281,-1.28054550177594,-0.572717749151188,-1.31101021564105
"NA..274",-0.978563319317459,-0.632079816587112,-0.671969754118571,-1.18796347237021,-1.79299916306418,-1.05728813887335,-0.871767851048613,-0.74596039521721,-1.31627077200277
"NA..275",-4.0840805092185,-0.345875760355369,-0.294563259902279,-0.633119772771671,-1.02623815612576,-1.61884855086055,-0.840355033659833,-0.265739643759112,-1.16468576420597
"NA..276",-3.24395710343128,-2.68945275531733,0.516011687406092,-3.26215671057601,-4.23423458494057,-3.81307600064201,-3.79953312076601,-0.344998681351882,-1.93281538373045
"DG.20.5.5Z.8Z.11Z.14Z.17Z..24.1.15Z..0.0.",3.45172306180019,2.97459233701951,2.6110938030952,2.35305434794808,2.28810979770158,2.10842815334183,1.99631380984126,2.89355266113468,1.74054246018008
"NA..277",-2.91808705651449,-2.65951087451031,-0.455012714417791,0.00670579847913899,-1.82849269536422,0,0.115587363604696,0.457703667142287,-0.098003498763152
"PE.18.1.11Z..P.18.1.11Z..",-0.480628785687962,-0.73868173721592,-1.05382375784455,-0.619725404685475,-0.678457206250123,-1.4368685906668,-0.320709611117017,0.233965940150547,-0.818547172774004
"PE.18.1.11Z..P.18.1.11Z...1",0.415432050433743,0.924025348130929,0.981919007206269,0.31871345373526,0.100486469622901,0.88963783298399,1.40204168041514,2.41483644096882,1.85601028655602
"PC.14.0.18.1.11Z..",0.472884786323689,-2.10353663012699,1.27862151009906,-0.776418812233285,-1.92013418603621,-0.480977340548471,-0.552862804135774,-0.149199966865648,0.0787214167072996
"NA..278",-3.92666689225169,-1.51629861349435,-1.66797513886234,-2.78642694265675,-1.30583497266911,-1.91850295980497,-1.84051114979524,-1.45737959111849,-1.68829310921381
"PE.14.0.22.5.4Z.7Z.10Z.13Z.16Z..",-2.0970975692412,-2.71542407932565,-2.26144266305884,-2.21734866346239,-2.52407768470708,-2.47672207030066,-2.51981058728312,-1.9521188872122,-2.23224172395957
"PC.18.4.6Z.9Z.12Z.15Z..P.16.0.",-0.274659053176695,-0.472467661866993,-0.676159204436495,-0.683024187791812,-0.891216087543977,-1.18008360162568,-0.960753316164958,-0.537427993622,-1.19275847501519
"PC.18.4.6Z.9Z.12Z.15Z..P.16.0..1",-0.354004084784464,0.067183780361912,0.69498383546393,-0.750247270087492,-0.491739743807234,0.448350462323667,0.694115408506068,0.57885328008879,0.304860219806976
"Myxoquinone.739",1.85741246079684,1.72560853911903,2.34930520925366,0.655767850915204,0.687302188906141,1.26277536193435,1.71298274919976,1.41479091991399,1.14196204476717
"PE.16.0.20.4.5Z.8Z.11Z.14Z..",1.99754293187506,1.78176189945886,1.59043127384319,1.37382354111975,1.30849244127648,1.19794048499753,0.971417468487424,1.64115200344846,0.708732679299128
"PE.16.0.20.4.5Z.8Z.11Z.14Z...1",1.99046178328181,2.13759481997552,3.00964509625273,1.4879896182412,1.36778543243155,2.59776587198356,2.37781053370643,2.50179131473221,2.1752563093819
"PC.15.0.18.3.6Z.9Z.12Z..",1.86773699420199,1.63309410719268,1.49568367395739,1.06194280434682,0.870764948223204,0.576662988514531,1.18830682623714,1.7208234449328,0.944853932407934
"PC.15.0.18.3.6Z.9Z.12Z...1",2.0739696711238,2.37479596525294,3.09299670102213,1.62496465676075,0.989476271937264,2.34885612222786,3.26751808451177,3.30457292724989,3.15144078000015
"PC.15.0.18.2.9Z.12Z..",4.8123963698575,5.00764845883591,5.52140716344017,3.99350385166873,3.84407326045948,4.88657708070983,5.45443259626321,5.40902014164902,5.29725135150632
"NA..279",-0.746016995661829,-0.676898533064659,-0.55413046559503,-0.99044154777388,-1.16209965871498,-1.19832790103035,-1.13787227503811,-0.85391263521165,-1.30469131343705
"Termitomycesphin.C",-0.148069353719997,-0.565566985091923,-0.22777426079832,-3.83624286922924,-4.25330316261276,-4.35396838235743,-4.4006653052704,-3.92629647103164,-4.79689157770262
"PC.15.0.18.1.11Z..",4.93489183554475,5.24062137931181,5.78511030312235,3.77756664724902,3.78087620706026,4.42291222646842,4.12991884346042,4.751251101242,4.67304526952134
"PE.P.16.0.22.6.4Z.7Z.10Z.13Z.16Z.19Z..",2.41838009630283,2.27087316179154,2.18506074156443,1.11414063070806,0.844208947109113,0.766080923554309,0.530997331056195,1.20229820040775,0.369993526539147
"PE.P.16.0.22.6.4Z.7Z.10Z.13Z.16Z.19Z...1",2.14031615219618,2.16469487736395,2.84096155380017,0.657757495226608,0.602863241890212,1.61475675022812,1.73165603338543,1.51127337296354,1.42521888593366
"SM.d17.1.18.1.12Z..2OH.9.10..",2.19215889600915,2.16697653067273,2.55488311297249,0.656736768650756,0.660362209008575,1.00186167374489,0.897261534205533,1.12913313361086,1.16904287500211
"SM.d17.1.18.1.12Z..2OH.9.10...1",1.48490804448453,0.498352574033898,0.655866499306658,-0.28725798335714,-0.197532590144544,-0.604452375765145,-0.303444368696482,0.129236759569146,-0.673399993409419
"NA..280",0.232345939413108,0.598596861197635,0.660164497271065,-3.66800646566829,-4.03883173228536,-4.27329849691535,-4.50517075673909,-3.76324603790756,-4.75270982861547
"PG.16.0.18.1.11Z..",-2.72436988192968,-2.03020491768396,2.42353617991951,2.58335483719633,2.40303483881356,2.31657611946974,2.80024061572503,3.04798779939427,2.50481807649394
"NA..281",2.17972916419179,3.77406635357395,3.85899998242051,3.7980704230175,3.61120485622304,3.23011990205868,3.40869055070888,3.87736762913555,3.26643558194713
"NA..282",5.52100285444855,5.03138230455059,4.54800394498744,4.94176148837462,4.49533117867712,4.55909977337356,4.54251211517988,4.71050991705389,4.16501689909925
"NA..283",4.11930290141759,4.71872643792269,5.00237182394219,5.07112057386456,4.42899338565213,4.49898614759524,4.50187230469159,5.02792150322361,4.16406839700582
"PG.20.0.14.1.9Z..",0.219155998580195,-0.202849162632791,0.798120187485676,0.609719364714309,0.598294504065041,-3.03131233815681,3.32535378365082,1.52538725881795,1.45884431723803
"PE.20.4.5Z.8Z.11Z.14Z..P.18.1.11Z..",-2.81553552017228,3.15923138262725,3.07122774143202,2.65174588950925,2.47868852290048,-3.88022377984024,2.43552550547667,-3.10595642672862,2.26013198063731
"PE.20.4.5Z.8Z.11Z.14Z..P.18.1.11Z...1",2.9979173743749,3.45526914510961,3.96163315449028,2.348676139987,2.28258000666729,3.27872579375902,3.19216307059953,3.82396204634956,3.76460697203968
"Cavinafungin.B",-1.0218565779937,-1.43429722597922,-0.182573608382331,-3.00127633898145,-0.979773649684859,-0.304895930977477,-1.89611353403313,-2.58776506775296,0.124308346858239
"NA..284",3.52325297742676,3.38849998338102,3.85899994975894,1.73946628193595,1.75458766318839,2.18620284978616,2.10212991252854,2.08395029068946,2.08170059976626
"NA..285",2.85620397897502,-1.67617972375582,2.03994508803947,1.38761999600048,-2.41211258305023,-1.50730111351431,-2.31954082519498,0.712582348407082,-2.3235815091666
"PE.P.18.0.20.4.5Z.8Z.11Z.14Z..",3.61417262603637,3.39027259832192,3.19514011313592,3.37849348304421,3.14808260539849,2.75818233333726,2.81280483913934,3.49931346149443,2.63673627164179
"PE.P.18.0.20.4.5Z.8Z.11Z.14Z...1",4.17185919389983,4.41254121616221,4.82930272560947,3.84783921458249,3.6724656387309,4.95279491748063,5.20442891618994,5.24375249255323,5.12663756688891
"PC.14.0.20.4.5Z.8Z.11Z.14Z..",-1.22834801513087,-1.7473262653501,-2.12652590505947,-1.57155512755967,-1.71315317487027,-2.41402028073349,-3.06267705064047,-1.96076946042736,-3.14767853443727
"CE.15M5.",-4.52816789058316,-3.7397402587048,-2.67570130138004,-0.316001805559857,0.26175884402808,-0.141600282276734,-1.39552289846709,-2.63445511843979,-1.51069836875655
"PS.16.0.18.1.9Z..",3.64868779051103,3.76818406924132,4.05550983839748,3.12077307846073,3.14112194386289,3.22021716193787,2.98050720256786,3.83657135434503,3.56106955973275
"PA.20.0.18.1.12Z..2OH.9.10..",-3.03653716355368,-2.2660990458474,-2.95792889682634,-2.08147978979811,-2.31096415319057,-2.50561727873128,-2.50286262279,-2.03513306425976,-2.52179146643504
"PE.16.0.22.6.4Z.7Z.10Z.13Z.16Z.19Z..",0.70860083550593,0.773835230571795,0.73476277226365,0.355134471113558,0.136098505539586,0.14001783315625,-0.140349587050324,0.459194579200183,-0.27870340048198
"Sipanmycin.A",0.447563460797888,0.768384248049426,1.60277741023548,0.0576262493004087,0.0289883008792096,0.799879463566164,0.512060971935359,0.509086549709473,0.33138893282506
"PS.O.18.0.17.0.",-0.882676268599528,-0.993682477604207,-1.23231567000474,-0.966713742936935,-1.17620925597262,-1.14237553109026,-0.861579917222151,-0.555202185420509,-0.94193618263208
"PE.P.18.0.20.4.6E.8Z.11Z.14Z...O.5..",2.63026470796218,2.44554574613286,2.42241205114645,2.03514798259001,1.75919602696934,1.50852792767616,1.32118869131209,2.00139226906577,1.11532878125371
"PE.P.18.0.20.4.6E.8Z.11Z.14Z...O.5...1",2.45531594202212,2.71236712804788,3.45965365995936,1.77003752327007,1.62344081266858,2.85841279326766,2.75080718872089,2.54708238163365,2.79588153828765
"NA..286",2.05187908896409,1.03092973224555,-0.289319212478279,1.79773350632163,0.216259380022446,-0.327371865893532,0.457048909695324,0.988008074685542,-0.494999141159955
"PC.15.0.20.4.5Z.8Z.11Z.14Z..",5.09380155663727,5.33059566640678,5.78646352879067,4.59509712734629,4.44318129024917,5.55583198716529,5.25061556234455,5.34465164763632,5.01982112939901
"PG.16.0.20.4.5Z.8Z.11Z.14Z..",-1.41883783917196,-1.40571211290323,-1.36593525990977,-0.415026306743741,-0.711523524632298,-0.401621683586697,0.870480433423609,1.1906605067191,0.823535567575966
"PG.16.0.20.4.5Z.8Z.11Z.14Z...1",-1.61767786219667,-1.8674501896996,-1.87590494733383,-1.30057300211831,-1.44178210078323,-1.4628825781142,-1.4667164297495,-0.694108327362386,-1.70699818332784
"NA..287",-0.321850596449558,-0.0483700077729736,0.238839017330594,0.240263736089435,-0.0727191440195334,-0.01472019431327,1.16546663944223,1.37706815247244,1.04336204811631
"PG.16.0.20.3.5Z.8Z.11Z..",-2.94128909461802,-2.39028045413205,-2.21780642578831,-1.426665457308,-1.58208369581807,-1.78553099746649,-0.893496717407221,-0.677057849690001,-1.01688382890119
"PG.18.0.18.2.9Z.12Z..",1.61157210508844,1.45316119346595,1.42144009271713,1.78660461102292,1.70526590390671,1.62749543119447,2.3799257751727,2.43683384572819,2.16120475243738
"Termitomycesphin.F",0.19742113495343,0.282822809741013,0.402716174308978,-3.19432902894814,-3.87261904776952,-4.01080920001493,-3.5346468976736,-3.70501435627853,-4.22689935547494
"PG.18.0.18.2.9Z.12Z...1",-1.18288708185308,-1.15980367837645,-0.0202214396994975,-0.981827315550312,-0.81586689817054,1.47271679666417,0.99664001478089,1.90215673865968,2.51544510993773
"PG.18.0.18.2.9Z.12Z...2",-0.743469914560581,-2.06192482323544,-0.217721042777423,-0.797130543675333,-1.21521571764222,-1.3384887411145,-0.303236177913732,0.0690881825463663,-0.345738497769073
"PG.18.0.18.1.11Z..",-2.42992293791657,1.76512611619236,-4.07649656801437,2.77743386396032,2.59228604852858,2.21862799583097,2.20044076871302,2.8209070106183,2.06469780676823
"PE.22.5.4Z.7Z.10Z.13Z.16Z..P.18.1.11Z..",2.009588648747,2.38722107639324,2.93411209245813,1.34476057889175,1.02142358343141,2.25936805184996,2.59033679456525,2.37099566933826,2.3508979482372
"PG.18.0.18.1.11Z...1",-0.0399709906571886,-0.135234258605028,0.654158295124965,1.415065089485,1.24252743694176,-2.36352838797498,1.19604804504189,1.62310910126043,1.02387003161867
"PS.15.0.20.0.",2.55653971644505,2.21726831959463,2.39240306875944,-2.89781536324836,0.740160119449293,1.41286853020383,0.695149211927379,0.88675561457557,1.80266871546996
"PS.15.0.20.0..1",2.00315554493957,1.92554520347463,2.46578323698501,0.898132117911018,0.813591426610401,1.75391188468348,2.1255445964985,2.62470914360432,2.6563033997926
"PE.22.4.7Z.10Z.13Z.16Z..P.18.1.11Z..",0.779550984138705,-3.39303418193764,0.446518935816307,-0.285665661264186,-0.292539547208037,-0.611085898638361,-3.57081790000443,-2.02938932183901,-2.03810265485661
"PE.22.4.7Z.10Z.13Z.16Z..P.18.1.11Z...1",1.9973572972193,2.34613225435323,2.79347153798658,1.31740263905759,1.32682016270886,2.24569496428263,1.67804543859275,1.88545302239829,1.66742242467893
"SM.d19.0.18.1.12Z..2OH.9.10..",2.01744215592343,1.96585009950277,2.60368775701034,1.18134789449415,1.34378993860734,2.04983511981536,2.19078310760726,2.24006453162114,1.55449038733591
"NA..288",2.25289478342148,2.04672820579072,2.30651303535495,1.9715351761965,1.70707562382462,1.70487670340215,2.2925062187408,2.4846256705452,2.02776143785174
"NA..289",3.35184874918044,3.42327933425676,4.13476044874025,2.64883843327605,2.40249358316534,3.46033754013185,4.18598856310132,4.28431446428306,4.25070553825389
"PC.14.0.22.4.7Z.10Z.13Z.16Z..",-4.44346156694252,-4.95833089419373,-4.96578343726811,-1.07895281362529,-0.99407073037035,-1.67190665363823,-3.02174839776272,-2.14495136599277,-2.98990570524962
"NA..290",-2.89244732632654,-2.48516258596396,-1.79967899744005,-0.807082649549994,-0.91288834276137,-1.75594388908066,-0.588457877381817,-1.70741271788798,-2.23415202101457
"PS.18.0.18.2.9Z.12Z..",4.77361714839724,5.04053105482039,5.3056072118974,3.90323206810625,4.12159030250283,4.36351652877494,4.83695970700003,4.39113679068696,4.82015000261905
"PE.20.0.18.1.12Z..O.9S.10R..",-3.20367351981658,-3.36433142501499,-2.39610660254122,-1.89541620667865,-2.29747565644026,-1.84723370684828,-1.39888842182654,-1.09968111976535,-1.41503331384731
"PS.18.0.18.1.9Z..",6.03111562901087,6.35036990359534,6.42669488956723,5.40404125201098,5.29159434580682,5.23248723909072,4.91373627251005,5.73896245987564,5.24245238017304
"PE.18.1.11Z..22.6.4Z.7Z.10Z.13Z.16Z.19Z..",0.722031622366845,0.625447468816027,0.436519359960649,-0.129293433853917,-0.493050063949095,-0.460441706283238,-1.26914437185712,-0.272281788620546,-1.29485602547279
"PS.O.18.0.19.1.9Z..",-0.918311219394905,-1.10748218386072,-1.08944148429683,-0.499772904446381,-0.84627118201276,-0.939585501351999,-0.626217050075052,-0.0162557214707633,-0.830612379167135
"PE.18.1.11Z..22.6.4Z.7Z.10Z.13Z.16Z.19Z...1",-0.20516921113019,0.327071193172745,0.864904627268345,-1.20534646667372,-0.884893754487752,-3.25828535701637,-0.514311292937961,-0.595811526922294,-0.627835526268715
"PC.15.0.18.2.9Z.12Z...1",-2.38745651605474,-2.21754116184057,-2.33735844069705,-2.23152015249355,-2.17467040687568,-2.44098358699815,-2.02375725590014,-1.36621974982458,-2.16605363836445
"PC.15.0.22.6.4Z.7Z.10Z.13Z.16Z.19Z..",1.84280860535436,1.47583109834464,1.5923426981052,1.4512779133597,1.20340356212559,0.992085132669413,0.347486475956668,1.16488983295582,0.122230430028221
"PE.P.18.0.22.6.4Z.7Z.10Z.13E.15E.19Z..OH.17..",2.08559765325253,2.29786101007456,2.88423670085568,1.55635937614576,1.32288905848508,2.72167921931973,2.07957710445264,1.9381353780248,1.8727527416548
"PS.18.0.18.0.",0.186789246182094,-0.00722147255737227,-0.144166271689876,-0.482515136806356,-0.70340112778096,-0.750396637755063,-0.60728774174332,-0.353408662196351,-0.880493449037573
"NA..291",3.02677912425605,3.20071477904963,3.43607688496084,1.98478340925966,1.98732042032253,2.12678870539266,1.4600754056328,2.25449323187101,1.82258975642282
"PS.O.16.0.21.0.",-0.240618533108176,-0.233085964267772,-0.191798033414106,-0.0448905455472257,-0.18255646784219,-0.352983041754985,-0.307497707678479,0.385083853160495,-0.406181127432358
"PS.14.0.22.0.",-0.16465381138282,-0.105681936494111,0.587765404022374,-0.795639036754036,-0.866109938847156,-0.0558373430415919,0.369082824698356,-1.61091954124043,0.495640859599384
"PS.14.0.22.0..1",-0.16465381138282,-0.105681936494111,-2.90093677392773,-0.795639036754036,-0.866109938847156,-0.0558373430415919,0.369082824698356,-2.98640021667773,-3.32892564418534
"PC.15.0.22.5.4Z.7Z.10Z.13Z.16Z..",1.64424245522932,1.89107051911135,2.18800049358569,0.782035463288885,0.615627917555024,1.84158806234634,0.680095103501916,1.20275738159452,1.25390987283442
"PG.16.0.22.6.4Z.7Z.10Z.13Z.16Z.19Z..",-1.63186568529994,-1.47676087579435,-1.1353933672231,-0.956172545266913,-0.993849535352233,-1.08683080528337,-0.358727675760775,-0.192773022743275,-0.836264414759949
"PC.15.0.22.4.7Z.10Z.13Z.16Z..",1.49182648994609,-0.00572590209617729,2.14312539927541,0.588132722312789,0.393953049213245,0.380107107027492,0.625980393210586,1.03332205768651,0.481876680391284
"PG.16.0.22.5.4Z.7Z.10Z.13Z.16Z..",-1.78019890323973,-1.44355048270853,-0.837433974124036,-3.04105128070358,-1.60055528403602,-1.04378867947868,-0.522857335043675,-0.31209131244103,-0.726298432663587
"PG.16.0.22.4.7Z.10Z.13Z.16Z..",-2.04999195967136,-2.22453393211226,-2.33919020875402,-0.111270173262799,-0.215744138468747,-0.303790785529831,-0.450795884911184,0.117605201326398,-0.683488838667603
"NA..292",-1.00650236338183,-0.946718268195589,-0.894400703304886,-3.24752768554978,-3.49073790793633,-3.61164416810188,-3.79895671037704,-2.95589503382591,-4.2955145317493
"NA..293",0.107084696021335,0.322717866864668,1.13425933398079,1.57930856285732,-0.428716872398372,-0.349115783593735,-0.0583859540761011,0.734514656282261,0.276681079782076
"PS.22.2.13Z.16Z..15.0.",0.830876415002177,0.359282067020846,0.740402572743928,0.774996345687629,0.67525598765322,0.620083219342995,1.20291916137551,1.72758405751875,1.0396139167012
"PC.20.0.P.18.0.",1.03525963875342,0.974134038029469,1.44135395732501,2.88629493629255,3.2162012723095,2.85751767011756,2.01471665437323,1.63343167877055,2.01943086886043
"PS.22.2.13Z.16Z..15.0..1",-0.145509700460632,0.0401494712801522,-0.230849587875099,1.64628705365436,1.71856801305626,1.50391824590555,2.39213886115925,2.29943209457207,2.50206247599247
"PS.15.0.22.1.13Z..",4.36709341642622,4.19693937127861,4.19600039248466,3.85307818739897,3.62866760732478,3.59918907448498,3.91419105898143,4.51776171080326,3.73218290463767
"PS.15.0.22.1.13Z...1",3.536789261465,3.5410858616829,4.39837307500729,2.98406451596924,2.92580658223043,3.82122202144734,4.26907951660378,4.47526056382162,4.4351388572438
"PS.15.0.22.1.13Z...2",1.53320850324996,1.86963987691191,1.79846541516049,2.86206877863643,2.76394613764261,2.97574506392862,2.49648353465113,3.17971490110121,2.98532708225637
"PA.20.5.5Z.8Z.11Z.14Z.17Z..24.1.15Z..",3.35365102547256,3.15055105312798,3.17770899844416,-2.91598876199913,2.57353500536056,2.54289550095418,2.7642022836645,3.39177842132792,2.57891722873845
"PS.15.0.22.0.",5.45481550309085,5.23383542894754,5.23921624217807,4.53563546861131,4.34552577007022,4.2476948027265,4.15449249334761,4.74041111889809,3.94561867362702
"PS.15.0.22.0..1",5.50114654846506,5.58870000977639,6.28194566223655,4.57875012502463,4.28793456103007,5.44375909810018,5.46765900719454,5.75824661540352,5.59251221302709
"NA..294",0.445725801726567,0.385863399025389,0.36342242713582,0.213157033747891,0.09262739657445,-0.0425940628529489,-0.362047487654287,0.977122290871343,-0.147764378465403
"NA..295",2.6632261581446,2.54260847381329,3.34143049465023,2.91686886323003,2.88457966863772,3.91651804814326,3.72132341770948,3.76692822672506,3.71455485793433
"NA..296",0.253426043268242,-2.9478577426405,-2.07269685833583,0.29149155264874,1.3978122964956,1.32030753640834,0.542008745632469,-1.62944872915169,-0.0896979143241019
"NA..297",-3.31338263601254,-5.0740626198754,-5.42479093074592,0.29149155264874,1.3978122964956,-0.71680797661676,-0.293056682847784,-2.1297921586185,-2.40910904998466
"PC.DiMe.9.3..18.1.12Z..O.9S.10R..",4.35795252810779,4.4710828371351,4.62703902232886,3.35310451956308,3.4207593405042,3.29966548778499,3.49712871013168,3.66964986292447,3.18238177273434
"PE.20.0.20.3.5Z.8Z.11Z..O.14R.15S..",0.808588905118864,0.281821875726347,0.623000859925792,1.10083197842791,1.09997204374305,0.961107212204276,0.293964244461854,0.877868095220368,0.27098757057972
"PS.18.0.20.4.8Z.11Z.14Z.17Z..",3.81749199661226,3.67216406555286,3.37753147817281,3.08048601937019,2.92494735799716,2.82894987185525,1.9207299602445,2.70619422551409,1.79009609355406
"NA..298",1.13902876945589,2.07713236273029,2.44211958156886,-1.19645019076028,-1.74012732528114,-2.61319474504559,-1.68416969490876,-2.23630078048317,-1.23465028762404
"PS.18.0.20.3.8Z.11Z.14Z..",2.16374785260472,1.89044516378804,2.01934336531151,1.79773086398433,2.05165117748572,2.23426647938718,1.49065385499656,2.11420250681725,1.74128877569081
"PG.16.1.9Z..20.5.7Z.9Z.11E.13E.17Z..3OH.5.6.15..",0.0405305824124298,-0.157691681447705,-0.822766064570178,-1.08921370324374,-0.789801472670554,-1.1213603605873,-1.25782304360044,-0.414652208708606,-1.43672120145091
"PS.14.1.9Z..24.1.15Z..",-2.05916832812584,-2.85523773564583,-2.80971728066761,-2.24931070420782,-2.76120096944532,-2.40876106187857,-2.40234620575308,-1.38876002206488,-2.33060939620377
"PE.22.0.18.1.12Z..O.9S.10R..",-3.18795496132828,-3.2675591862899,-2.36137647532178,-1.66776666865546,-1.91281397174456,-2.27251930211367,-1.34179583114269,-0.78491899122664,-1.70789299370019
"Tasiamid.C",0.496401934187112,0.485676989637422,-0.208169292217608,-0.404773387288547,-0.656079771387059,-0.756434261907167,-0.870741857898729,-0.113515939474951,-1.10479941888644
"X6.O.myristoyl.6..O.oleoyltrehalose",2.59797646297048,2.37238762545614,2.97992962883662,1.60741370855506,1.56218773481524,1.91518973408927,2.15267864869753,2.35789074054939,1.78617104675878
"Bouillonamide.A",2.11790463935439,1.82006202212836,1.89563272791119,-1.33410033915159,-1.46956573895956,-1.55107822860537,-1.64958932655524,-1.18034170587129,-1.78815113482293
"PA.15.0.LTE4.",-1.12615011387823,-0.100160574593865,-2.2041079701468,-2.50108137777008,-3.38790876578758,-2.59217565322898,-4.05937540751492,-2.27993101620792,-4.30222013062653
"PS.14.0.24.1.15Z..",0,-0.422466550736576,-0.209743163880127,-0.5068254047914,-0.939957435345026,-0.977005116843795,-0.814467060468257,-0.27071466884134,-0.839582059683305
"PG.18.2.9Z.12Z..22.6.4Z.7Z.10Z.13Z.16Z.19Z..",-0.310329981462488,0.0028073872982759,0.182490466312444,1.1743258520797,1.08602477610675,1.13559371638413,1.45169183746416,1.79750045102388,1.3788549052666
"PS.18.0.20.0.",-0.0651237214979012,-0.236792740316318,-0.150709423039938,-0.716719492617433,-0.938596031215905,-1.02588620438526,-1.13950341046827,-0.621446149003095,-5.19447750067613
"PG.18.1.11Z..22.6.4Z.7Z.10Z.13Z.16Z.19Z..",0.336415874247571,0.644726686297567,1.03271198418551,1.06908967313532,1.0069968702792,0.985768708143507,-4.71091598874042,1.38094843827534,1.00295072063088
"PS.18.0.20.0..1",0.090772081553677,-3.48348490936458,1.08565125094042,-4.09521482309884,-0.777857980121933,0.310129399651217,-3.459295621046,0.646381057738878,0.532227652219159
"NA..299",-0.44159992932838,-2.37452382753123,-0.786910022032945,0.92305186271836,0.556424176139384,-0.364418936233847,-1.65608505305539,-0.749497597513873,-2.6682805955446
"PS.18.0.20.0..2",0.090772081553677,-4.07609871698533,1.08565125094042,-5.58503386977824,-0.777857980121933,0.310129399651217,-4.27654778216585,0.646381057738878,0.532227652219159
"PE.20.0.PGJ2.",0.0261177698155919,-0.108413773170529,-0.00620740955421084,0.272119174624656,0,0.0694891872366874,-0.198118084851725,0.356117566198265,-0.316435391342559
"PE.20.0.PGJ2..1",1.69818617282465,1.7792091295549,2.01529184106012,2.97555900476555,3.12759415494708,3.2226929287528,3.12738173749614,3.35861386901609,3.33497656430086
"Nodulapeptin.823",-0.533661084963835,-0.775949045698489,-0.758858998451647,-1.921369671223,-1.58212698457523,-2.01801631782658,-2.09093870732396,-1.41930782163318,-2.07813031116135
"NA..300",0.0156751989671449,0.163220771078294,-2.19318955567448,-2.272004422907,-2.83282350980653,-2.8953098921829,-3.45734131041227,-2.14233508771959,-3.44837115105827
"PE.20.0.20.4.6Z.8E.10E.14Z..2OH.5S.12R..",3.84644143246153,3.67625571491877,3.79895992572729,3.50185887515714,3.31805245854515,3.30514762466477,2.74207069204795,3.43714372922504,2.5534802373655
"PE.20.0.20.4.6Z.8E.10E.14Z..2OH.5S.12R...1",1.51754211737716,1.92662037771229,2.7566716963346,1.42465276550909,1.12941465198917,2.47533377036881,2.13390130411788,2.34390000046636,2.45710314119034
"PE.20.0.20.3.8Z.11Z.14Z..2OH.5.6..",3.36969348222858,3.2041399667691,3.29674133873662,-1.80215982560534,2.89070650532793,2.79036222793772,2.91125160369312,3.58061362619428,2.76504642990502
"PE.20.0.20.3.8Z.11Z.14Z..2OH.5.6...1",1.93415177977214,2.08074777212973,2.89914267050927,1.46365722901665,1.45374463656312,2.55847058206139,2.95085954927426,3.21762612320813,3.18036912910578
"NA..301",0.488773881130797,1.19883582113366,1.37466902389371,-0.797143060499792,-0.785176944861405,-1.16510139433337,-1.52461206281436,-1.02321366857791,-1.91456066767478
"PA.22.5.4Z.7Z.10Z.13Z.16Z..24.1.15Z..",2.46225953878641,2.6003375318348,3.51665032791827,2.08542496993913,1.81882153577113,3.05824454073855,3.18593448143047,3.59567362808824,3.34762665513498
"PS.15.0.24.0.",3.17846922477246,3.32055232795438,3.98931621388815,2.72225197809906,2.52390531207717,3.72753902214749,3.56154370930741,3.75557777068301,3.6561569516725
"PI.16.0.18.2.9Z.12Z..",1.92176721362235,1.81670553699877,2.42707142504352,-0.0343022609731349,-0.0165858246516066,-0.0844801696180433,0.729694475013293,0.951998339810398,0.667241684839762
"PC.20.3.5Z.8Z.11Z..O.14R.15S..DiMe.9.3..",3.461919425557,3.79560671361147,4.26652603161208,2.23949022800347,2.04343198079199,2.49217714997448,2.021849671374,2.31266133837961,2.21818137737301
"PS.18.0.22.6.4Z.7Z.10Z.13Z.16Z.19Z..",4.43504782787105,3.93675598291085,3.76562092520178,2.69835918449004,2.75287998480144,2.34683270342744,1.48660632276605,2.48632607550218,1.33203455547073
